TRACT,RESPNUM_,SEX,EDUCATION,AGE,Xcoord0,Ycoord0,Xcoord1,Ycoord1
42101007100,1449,1,1,55,-75.2244023727402,39.94240619089548,-75.22837196569125,39.94238434855267
42101007000,2471,1,2,74,-75.22359836229333,39.93618540872039,-75.21683485975116,39.93537421187598
42101007400,1929,1,2,56,-75.21573492126996,39.93872742140361,-75.21960090281088,39.93981962904737
42101007000,130,1,2,58,-75.22050653951695,39.936448745889656,-75.22286310989738,39.93711012697773
42101007700,90,2,5,30,-75.20828729778717,39.945669464803636,-75.20780810084386,39.948282581337224
42101006900,2492,1,2,58,-75.21679881753664,39.93338259157639,-75.21937428588944,39.93228606611044
42101006900,2967,2,2,32,-75.2177519260845,39.93388799297704,-75.21346148583102,39.925624983643075
42101007100,1496,1,1,66,-75.22845436299747,39.9384825808328,-75.22756090475522,39.942784304814694
42101007100,3206,1,4,48,-75.22255242180914,39.94135024708935,-75.22697440738388,39.93954143825933
42101007200,354,1,2,57,-75.22864569571485,39.943913961168946,-75.23483443799856,39.94389050329442
42101007200,766,1,2,63,-75.23645039251089,39.942884291178075,-75.2313326389863,39.94533509817092
42101007100,3599,1,1,46,-75.2223327234498,39.939407695517026,-75.23102530998081,39.938416862580596
42101007100,1548,1,3,64,-75.22861167117422,39.94022615177298,-75.22699565101924,39.93631781874485
42101007000,2917,1,2,60,-75.22520769588633,39.93325820863063,-75.22107094673304,39.93823149811175
42101007100,3324,1,2,67,-75.22912516549918,39.93669556700027,-75.23176823801687,39.9393640789836
42101007400,27,1,2,83,-75.21247827053338,39.93795667318523,-75.20915466509538,39.94087051671883
42101007800,332,1,4,28,-75.21777830018635,39.94684799825218,-75.21936569692265,39.94808815303753
42101007700,2560,2,4,33,-75.20558444195622,39.94918780649505,-75.20896912887598,39.94473910337981
42101007000,1530,2,2,48,-75.2233046439469,39.936582720376265,-75.22340760531883,39.93361690009425
42101007100,3267,2,4,44,-75.22671819613046,39.939950472562366,-75.22355905941038,39.93999711860455
42101007000,2463,1,3,28,-75.22203626522878,39.931481207630334,-75.22165929792286,39.9338164058199
42101007300,2371,1,2,67,-75.22520555618118,39.94599324045401,-75.22504483689578,39.946461395794
42101007300,3211,2,2,76,-75.22107355629434,39.94301915940506,-75.22006873150197,39.94213740341448
42101007700,2356,1,3,48,-75.21042663157696,39.94697672115435,-75.20919377194272,39.94744442216268
42101007200,3003,2,2,49,-75.23792593909035,39.944030870387806,-75.23533116207751,39.942853952235545
42101007800,1969,2,2,57,-75.21602344888862,39.944496527113905,-75.214544217932,39.94744540101996
42101007000,2118,1,2,29,-75.22169715508775,39.93731990308117,-75.22237227948523,39.935947431805694
42101006900,1876,1,4,25,-75.22121793629947,39.93092713158248,-75.21494961266629,39.929119298440625
42101007400,2196,1,2,85,-75.21327353522832,39.941987827949085,-75.21962466531932,39.94147867023486
42101007300,1716,2,1,67,-75.21799555183604,39.94291019220166,-75.22717315319854,39.94605654822041
42101007800,2246,2,2,41,-75.21753011483209,39.9453699642276,-75.21398931406866,39.94596936081
42101007700,2923,1,3,46,-75.21216339788208,39.948633924635246,-75.21028098065948,39.947319966910875
42101007000,803,1,3,66,-75.21673696535086,39.93496292337934,-75.22375156637669,39.93581775502168
42101007200,154,1,2,68,-75.23453891787227,39.94126598769889,-75.23303357248705,39.94199094843528
42101007300,2069,1,1,59,-75.22310485578569,39.943107286464794,-75.2232183372136,39.94353644265309
42101007200,2914,1,4,48,-75.22809125747477,39.943921963214436,-75.23118603335995,39.94633939736707
42101007800,2859,1,3,26,-75.21874376277167,39.943868544903395,-75.21606294131985,39.94842870738744
42101007400,2053,1,1,46,-75.21771486556304,39.9417261239819,-75.21650237948487,39.936744752071604
42101007800,3008,2,3,54,-75.21250071733091,39.944953734058814,-75.22250974297668,39.94772138159016
42101007000,3243,1,2,39,-75.22340581940512,39.93659669152503,-75.22641602381248,39.934264143932765
42101007100,1945,1,3,75,-75.22602096761187,39.9418317391327,-75.23084827272086,39.94193291914801
42101007200,3483,1,2,43,-75.23826565695768,39.944680893958235,-75.23235834976529,39.94655171384098
42101006900,315,1,2,28,-75.21798089570699,39.92749882297373,-75.21613322021298,39.93311764634568
42101007200,2584,2,2,32,-75.2280413084091,39.94471715928964,-75.23496826109675,39.941916938410195
42101007000,172,1,3,57,-75.21967538333992,39.93613639426544,-75.22465252553334,39.93397766966688
42101006900,3665,1,3,63,-75.21688831916975,39.92776446888105,-75.21207645838498,39.93136363711712
42101007000,2963,1,3,58,-75.2190425843986,39.93640794910657,-75.22466807196778,39.93605060186452
42101007800,1641,2,5,42,-75.219100100332,39.94757059531124,-75.21548739472401,39.948281485234766
42101007100,2457,1,4,42,-75.22429535142598,39.9423194524623,-75.2288785947489,39.93857202783092
42101007800,1373,1,3,44,-75.21551740162462,39.94665612277355,-75.21100751331697,39.94706549617687
42101007000,2223,1,2,60,-75.22260114462863,39.93665711734904,-75.22431824108993,39.93321936807055
42101006900,3182,1,3,25,-75.21715051501576,39.92860368545873,-75.20955182106073,39.932656590525
42101007100,2380,1,2,50,-75.22630408272839,39.94323768426219,-75.22407037529487,39.93710418535197
42101007200,2971,1,2,58,-75.22774688459927,39.94468556018084,-75.23389720201303,39.94582790753673
42101007800,677,1,4,56,-75.21509681985866,39.94788922915531,-75.2178584412918,39.94584157629207
42101007100,925,2,2,43,-75.22224838038953,39.93820636131244,-75.23089274860547,39.93796596797965
42101007000,2661,1,3,78,-75.22332973656673,39.935216368186666,-75.2224970846818,39.93538334983319
42101007800,2516,2,4,39,-75.21974577633206,39.94745602312783,-75.21436684500725,39.947315451255854
42101007400,1549,1,3,39,-75.20836673331844,39.94189572788908,-75.21007170442212,39.943146138147235
42101007000,3147,1,2,52,-75.22303578264285,39.93226065329716,-75.21947011826818,39.93802904912849
42101007000,1703,1,3,57,-75.21744235770687,39.93464778914392,-75.22501778817157,39.93558966646593
42101006900,770,1,1,55,-75.21812161012826,39.92902928943808,-75.21732770230541,39.932980696791645
42101007800,296,1,5,70,-75.21476362196492,39.944672147740924,-75.2157706262594,39.94786637748024
42101007300,553,2,3,66,-75.22250593069235,39.94325967577371,-75.22153232462223,39.94286362959089
42101007700,281,2,4,65,-75.20821778094593,39.94630940489642,-75.20939790004796,39.94507072244268
42101007800,1399,1,3,58,-75.2125525938253,39.94796908129159,-75.21255303565336,39.947243156419326
42101007400,1567,1,3,42,-75.21858976686923,39.939997717439134,-75.21957549538075,39.93948819605842
42101007800,950,2,3,52,-75.21738741930125,39.94815821947321,-75.21542476878633,39.943471232119585
42101007000,3188,1,2,75,-75.22202515847253,39.93151709005855,-75.22459865933835,39.93319088219113
42101007100,2545,1,2,65,-75.2260562428714,39.942795075041445,-75.22515140599394,39.94324680668759
42101007100,18,1,2,62,-75.22969090302891,39.93869635433113,-75.22742377246962,39.94325745115921
42101007000,2170,1,3,59,-75.22286602613102,39.93169422234088,-75.22319464460458,39.93608561968315
42101007000,3627,1,3,35,-75.22051708674005,39.93574363316031,-75.22080973210986,39.937558426666364
42101007400,1443,1,3,48,-75.21915527499993,39.9392824448802,-75.21651216910016,39.938892356270685
42101007800,1428,1,4,52,-75.21585277994001,39.94777118360226,-75.22184697493319,39.947305005228664
42101007100,2946,2,3,68,-75.22716096297873,39.94285212140137,-75.22950733873644,39.9374472187411
42101006900,3220,1,3,47,-75.218946497521,39.928220066406276,-75.21396332089665,39.93113917146162
42101007000,2562,1,4,58,-75.21993983257212,39.937436323431655,-75.22395966310687,39.936660932174206
42101007100,1917,1,4,46,-75.22388937128974,39.937634327530205,-75.22666613912213,39.941833529745466
42101007400,264,1,5,58,-75.20869675576537,39.94248876094971,-75.21434871742103,39.939056508580826
42101007100,3128,2,1,52,-75.22301103980963,39.94111102222379,-75.22317682091801,39.94119303112066
42101007400,1374,1,1,38,-75.20904956427816,39.942592167573345,-75.21176296655224,39.941814083427374
42101006900,2921,1,3,31,-75.21940256703668,39.93010486888388,-75.2182078250145,39.93190339066889
42101007200,2975,1,3,40,-75.23161939879236,39.942700812841515,-75.22830604532459,39.94432482679761
42101007100,535,1,3,68,-75.22991405484436,39.93882107599647,-75.22522107250673,39.939873377364655
42101007200,1409,1,3,57,-75.23616842683577,39.9461291377579,-75.23407638287374,39.94348554640114
42101007000,3101,1,2,41,-75.22560760829853,39.934006923046404,-75.22423226671113,39.934812234228
42101007100,2238,1,3,59,-75.2261995485724,39.94206804422376,-75.2288498815581,39.93988267755741
42101007200,673,1,3,48,-75.23506910757382,39.9433638066709,-75.22839715836737,39.94452288294588
42101007400,1748,1,2,18,-75.21073313375975,39.94462344745827,-75.21150228546563,39.94422040039653
42101007000,1511,1,3,42,-75.22053594046038,39.93849777811301,-75.2247285363981,39.934736488270346
42101007800,1880,1,4,52,-75.21616626775011,39.94812394798616,-75.21529720178016,39.943857069791875
42101007800,2192,1,1,64,-75.21497693082617,39.9435544775131,-75.2215696063938,39.94692471522394
42101007100,3072,1,4,42,-75.22648100532162,39.942151778490576,-75.23084013190426,39.940695372994746
42101007800,2077,1,3,50,-75.2138921311057,39.94610367787802,-75.21905897114232,39.94602949471792
42101007000,129,1,2,53,-75.2245962477877,39.934310404456234,-75.21740029509239,39.93481242097127
42101007200,681,2,2,46,-75.23366655509173,39.94558224077182,-75.23448997328484,39.94269875907288
42101007300,2212,2,3,58,-75.22217894688141,39.942464702583294,-75.225489671736,39.94716306516756
42101007100,1766,1,2,36,-75.22320572602588,39.941222291122244,-75.22578339838344,39.94305753672366
42101007000,2625,1,4,38,-75.22113514600085,39.93735295359318,-75.22594285240216,39.93382550234695
42101007400,1327,1,2,33,-75.21395815465378,39.940987725682454,-75.21548893287436,39.94024605514135
42101007000,802,1,2,57,-75.22201499351657,39.9322583241503,-75.21838596075777,39.934455911867914
42101006900,1725,1,2,46,-75.21987025018723,39.928757953392164,-75.2120218403861,39.927975234566546
42101007100,2257,1,3,47,-75.22757307551494,39.93953872785382,-75.22482310789668,39.94114237977553
42101007700,59,2,4,25,-75.20762243634034,39.94657977879778,-75.20596739587474,39.943900764338316
42101007100,2275,1,1,63,-75.22521487461943,39.94338664121012,-75.22971393324882,39.93688452458369
42101007400,116,1,2,48,-75.21915980925633,39.939276164892554,-75.21437909204921,39.93886696410685
42101007100,350,1,2,29,-75.22994990583518,39.93793258614921,-75.22401124285068,39.93742025879358
42101007100,2944,1,3,32,-75.22763825910559,39.93959030804009,-75.22401216922701,39.94243516148263
42101007100,3044,1,2,56,-75.22832138540852,39.93797449764453,-75.2243246149917,39.940014525638674
42101007000,52,2,3,43,-75.22022979577129,39.93749088635616,-75.22113854501694,39.938353214885204
42101007400,2036,1,2,65,-75.2118179515014,39.94056234168772,-75.21093957844047,39.94175589546602
42101007200,2900,1,4,32,-75.23361993792855,39.94526831903262,-75.22725320287289,39.94508893851007
42101007800,883,1,2,64,-75.21557167576793,39.9447379034661,-75.21539643826067,39.945056969183014
42101007700,752,2,4,23,-75.20921294400908,39.9483408497028,-75.20615983904878,39.94263279568801
42101007100,2097,1,4,63,-75.23050372902156,39.93752478612464,-75.22583222265969,39.93786872911172
42101007000,3154,1,3,60,-75.22436013282629,39.93252403669192,-75.22014150789396,39.938612871880785
42101007400,2278,1,5,30,-75.21814235151001,39.9400526173719,-75.21190410305539,39.94437847607537
42101007200,2601,1,4,66,-75.22937271091223,39.94464147638279,-75.23351335144235,39.94662157877525
42101007400,1466,1,5,40,-75.20929065033923,39.942379278318036,-75.21215920680557,39.944468445960354
42101007400,1869,1,3,55,-75.20842178934159,39.94254452004198,-75.21643920911801,39.942822084707984
42101007000,1665,1,4,24,-75.2205684771788,39.937253972718864,-75.22464438423263,39.93499666645886
42101007000,2307,2,3,33,-75.22317226537227,39.931768929693234,-75.22367200211762,39.93604991687876
42101007000,1848,1,2,46,-75.22125806416906,39.93304812633705,-75.22407868590601,39.935985910937845
42101007000,3421,1,4,54,-75.22209581478005,39.93228457782482,-75.22232722105423,39.93583532618185
42101007800,1396,2,3,29,-75.21556800336474,39.94440364720733,-75.21503850555526,39.94837813648627
42101007300,1357,1,2,67,-75.22338980261578,39.94277959339802,-75.2194849435445,39.94249544412464
42101007800,1483,1,2,18,-75.21434008240514,39.94396000368073,-75.21506051975584,39.9441590501526
42101007000,183,1,1,69,-75.22088022614783,39.9380110494329,-75.22656065967942,39.934432880692434
42101007000,736,1,1,59,-75.22133376302915,39.93826675500833,-75.2232817944178,39.935847480095696
42101007200,187,1,2,28,-75.23674618083518,39.94429234053028,-75.23156408622,39.94622872000741
42101007800,3296,2,5,29,-75.22225754898338,39.94734317649788,-75.2206016599053,39.94573801686754
42101007200,194,1,3,68,-75.23497914913499,39.94597788988115,-75.2288706185182,39.945047341941915
42101007400,1562,1,2,50,-75.20801584489301,39.942558134976274,-75.21230082370278,39.94323570131827
42101007100,1757,1,2,73,-75.22895437698186,39.94184117489592,-75.23019451019793,39.9425447867776
42101007400,2234,1,1,77,-75.21957175306329,39.93957092215388,-75.20987376108249,39.94147411517201
42101007100,41,1,3,41,-75.22951237218209,39.93814505618307,-75.22856547622138,39.940652701090166
42101007100,1532,1,2,27,-75.23029130612879,39.93782790704393,-75.22566338404485,39.936093503846784
42101007300,2086,1,3,35,-75.22066752480889,39.941183852054394,-75.22349422243438,39.94481175529852
42101007300,3058,2,3,29,-75.2215505883506,39.943858574769635,-75.22475619383626,39.943241800835104
42101007800,3301,1,5,53,-75.214032274823,39.94411084373038,-75.21705459891272,39.94821403498093
42101007800,32,1,2,61,-75.21325967626909,39.94810134574399,-75.22087490695792,39.94780269992759
42101007800,180,1,5,30,-75.2148683264899,39.94318032641515,-75.21488398156171,39.94861228494421
42101007800,785,1,5,43,-75.21308330138754,39.94454979208932,-75.21989439545678,39.94771680391416
42101007000,3204,2,3,60,-75.2189673932801,39.936323822540984,-75.22287576392503,39.931000109325545
42101007400,133,1,1,79,-75.21584893125295,39.939825069775765,-75.21546414415164,39.94192961865384
42101007200,3557,1,3,18,-75.23257396441842,39.94727008561533,-75.23514556716412,39.943016367918936
42101007700,829,1,3,23,-75.2081007991171,39.94842717598449,-75.21068520336566,39.948949433117065
42101007800,239,2,1,68,-75.2162708833366,39.948310802719504,-75.21456276971888,39.945689360313935
42101007300,1500,2,2,40,-75.22182411396277,39.94619563150175,-75.22173664906971,39.94109326776861
42101007000,164,1,3,30,-75.22119468720838,39.938554140631126,-75.22030739868043,39.938440572027346
42101007100,2148,1,2,35,-75.22540548510177,39.94289469081517,-75.2239928825142,39.94064488693195
42101007100,2530,1,2,49,-75.22609701313706,39.9389313679496,-75.22732124059917,39.93918044145625
42101007400,71,1,2,25,-75.21683967589347,39.93981197810533,-75.21231412950443,39.94114122614986
42101007100,734,1,2,75,-75.22327804116256,39.94156496556499,-75.23135947088689,39.940338586874454
42101007100,3016,1,4,36,-75.22341525790034,39.939646816407006,-75.22915641841725,39.942242142311855
42101007100,1352,1,2,66,-75.22634027222799,39.93659876828041,-75.22613419001468,39.93509487165977
42101007000,743,1,3,48,-75.2216011273604,39.93190325315449,-75.22355923101863,39.936777096649564
