TRACT,FIPS,TOT,MALE,FEMALE,LESSHIGH,HIGHGRAD,SOMECOLL,COLLEGE,POSTCOLL,AGELOW65,AGEABO65,A3MALE,A3STDMALE,A3FEMALE,A3STDFEMALE,A3LESSHIGH,A3STDLESSHIGH,A3HIGHGRAD,A3STDHIGHGRAD,A3SOMECOLL,A3STDSOMECOLL,A3COLLEGE,A3STDCOLLEGE,A3POSTCOLL,A3STDPOSTCOLL,A3AGELOW65,A3STDAGELOW65,A3AGEABO65,A3STDAGEABO65
0074,421010074001,387,4.47028423773e-001,5.52971576227e-001,3.10077519380e-001,3.79844961240e-001,2.27390180879e-001,4.90956072351e-002,3.35917312661e-002,8.11369509044e-001,1.88630490956e-001,0.375,0.057747053796901406,0.625,0.057747053796901329,0.0,0.0,0.41666666666666663,0.11549410759380277,0.58333333333333326,0.11549410759380273,0.0,0.0,0.0,0.0,0.875,0.057747053796901329,0.125,0.057747053796901378
0074,421010074003,55,4.36363636364e-001,5.63636363636e-001,4.36363636364e-001,0.00000000000e+000,5.63636363636e-001,0.00000000000e+000,0.00000000000e+000,1.00000000000e+000,0.00000000000e+000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.34648232278140828,0.0,0.0,0.25,0.34648232278140828,1.0,0.0,0.0,0.0
0074,421010074002,245,4.24489795918e-001,5.75510204082e-001,3.75510204082e-001,1.02040816327e-001,1.46938775510e-001,1.95918367347e-001,1.79591836735e-001,8.89795918367e-001,1.10204081633e-001,0.42857142857142855,0.19798989873223327,0.5714285714285714,0.1979898987322333,0.071428571428571425,0.098994949366116636,0.071428571428571425,0.098994949366116636,0.071428571428571425,0.098994949366116636,0.5714285714285714,0.0,0.21428571428571427,0.098994949366116636,1.0,0.0,0.0,0.0
0074,421010074005,485,3.27835051546e-001,6.72164948454e-001,4.68041237113e-001,3.21649484536e-001,1.83505154639e-001,2.68041237113e-002,0.00000000000e+000,8.14432989691e-001,1.85567010309e-001,0.18181818181818182,0.12599357192051208,0.81818181818181812,0.12599357192051205,0.045454545454545456,0.062996785960256055,0.36363636363636365,0.0,0.45454545454545453,0.0,0.0,0.0,0.13636363636363635,0.062996785960256055,0.31818181818181818,0.062996785960256069,0.68181818181818188,0.062996785960256069
0074,421010074004,174,4.65517241379e-001,5.34482758621e-001,5.97701149425e-001,3.39080459770e-001,6.32183908046e-002,0.00000000000e+000,0.00000000000e+000,6.66666666667e-001,3.33333333333e-001,0.30000000000000004,0.13859292911256332,0.69999999999999996,0.13859292911256335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.13859292911256332,0.69999999999999996,0.13859292911256335
0074,421010074007,291,3.05841924399e-001,6.94158075601e-001,4.08934707904e-001,4.39862542955e-001,9.96563573883e-002,0.00000000000e+000,5.15463917526e-002,6.32302405498e-001,3.67697594502e-001,0.22222222222222221,0.15399214345840367,0.77777777777777768,0.15399214345840367,0.055555555555555552,0.076996071729201837,0.33333333333333331,0.15399214345840367,0.33333333333333331,0.15399214345840367,0.0,0.0,0.27777777777777779,0.076996071729201837,0.83333333333333326,0.076996071729201795,0.16666666666666666,0.076996071729201837
0074,421010074006,444,4.75225225225e-001,5.24774774775e-001,2.68018018018e-001,4.81981981982e-001,1.46396396396e-001,6.53153153153e-002,3.82882882883e-002,8.69369369369e-001,1.30630630631e-001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69230769230769229,0.0,0.30769230769230771,0.0
0074,421010074008,587,3.78194207836e-001,6.21805792164e-001,4.15672913118e-001,2.77683134583e-001,2.58943781942e-001,3.91822827939e-002,8.51788756388e-003,7.59795570698e-001,2.40204429302e-001,0.29411764705882354,0.0,0.70588235294117652,0.0,0.26470588235294118,0.040762626209577456,0.44117647058823528,0.040762626209577456,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0078,421010078005,806,5.29776674938e-001,4.70223325062e-001,1.83622828784e-001,2.35732009926e-001,2.46898263027e-001,1.71215880893e-001,1.62531017370e-001,9.15632754342e-001,8.43672456576e-002,0.70833333333333326,0.057747053796901406,0.29166666666666663,0.057747053796901364,0.0625,0.028873526898450689,0.16666666666666666,0.11549410759380277,0.125,0.0,0.3125,0.08662058069535207,0.33333333333333337,0.057747053796901364,0.9375,0.028873526898450737,0.0625,0.028873526898450689
0078,421010078004,603,5.48922056385e-001,4.51077943615e-001,4.80928689884e-002,9.61857379768e-002,1.85737976783e-001,2.47097844113e-001,4.22885572139e-001,9.33665008292e-001,6.63349917081e-002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.27777777777777779,0.076996071729201837,0.27777777777777779,0.0,0.44444444444444442,0.076996071729201837,1.0,0.0,0.0,0.0
0069,421010069003,415,3.54216867470e-001,6.45783132530e-001,3.37349397590e-001,2.79518072289e-001,3.66265060241e-001,1.68674698795e-002,0.00000000000e+000,9.34939759036e-001,6.50602409639e-002,0.0,0.0,1.0,0.0,0.26666666666666666,0.092395286075042174,0.59999999999999998,0.092395286075042174,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0078,421010078001,747,3.96251673360e-001,6.03748326640e-001,2.86479250335e-001,2.11512717537e-001,1.36546184739e-001,1.90093708166e-001,1.75368139224e-001,7.68406961178e-001,2.31593038822e-001,0.38636363636363635,0.094495178940384075,0.61363636363636354,0.094495178940384075,0.090909090909090912,0.0,0.0,0.0,0.22727272727272727,0.0,0.36363636363636365,0.062996785960256069,0.31818181818181818,0.062996785960256069,0.93181818181818188,0.031498392980128076,0.068181818181818177,0.031498392980128027
0078,421010078003,587,4.58262350937e-001,5.41737649063e-001,2.60647359455e-001,4.83816013629e-001,8.34752981261e-002,1.29471890971e-001,4.25894378194e-002,8.62010221465e-001,1.37989778535e-001,0.5357142857142857,0.049497474683058297,0.4642857142857143,0.049497474683058339,0.10714285714285714,0.049497474683058318,0.4285714285714286,0.098994949366116636,0.035714285714285712,0.049497474683058318,0.21428571428571427,0.0,0.2142857142857143,0.1979898987322333,0.7142857142857143,0.0,0.2857142857142857,0.0
0078,421010078002,430,5.79069767442e-001,4.20930232558e-001,2.62790697674e-001,2.81395348837e-001,1.86046511628e-001,1.46511627907e-001,1.23255813953e-001,9.55813953488e-001,4.41860465116e-002,0.30769230769230771,0.0,0.69230769230769229,0.0,0.076923076923076927,0.0,0.076923076923076927,0.10660994547120255,0.19230769230769232,0.053304972735601273,0.038461538461538464,0.053304972735601273,0.61538461538461542,0.10660994547120255,1.0,0.0,0.0,0.0
0072,421010072007,472,3.11440677966e-001,6.88559322034e-001,1.97033898305e-001,5.67796610169e-001,1.69491525424e-001,6.56779661017e-002,0.00000000000e+000,8.45338983051e-001,1.54661016949e-001,0.055555555555555552,0.076996071729201837,0.94444444444444442,0.076996071729201865,0.055555555555555552,0.076996071729201837,0.61111111111111116,0.23098821518760554,0.1111111111111111,0.15399214345840367,0.0,0.0,0.22222222222222221,0.0,0.61111111111111116,0.23098821518760554,0.3888888888888889,0.23098821518760554
0072,421010072006,626,3.88178913738e-001,6.11821086262e-001,4.53674121406e-001,2.49201277955e-001,1.88498402556e-001,6.70926517572e-002,4.15335463259e-002,8.54632587859e-001,1.45367412141e-001,0.25,0.0,0.75,0.0,0.5,0.0,0.33333333333333331,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.66666666666666663,0.0,0.33333333333333331,0.0
0071,421010071008,639,4.17840375587e-001,5.82159624413e-001,2.58215962441e-001,3.84976525822e-001,2.25352112676e-001,6.88575899844e-002,6.25978090767e-002,8.35680751174e-001,1.64319248826e-001,0.44444444444444442,0.076996071729201837,0.55555555555555558,0.076996071729201865,0.027777777777777776,0.038498035864600919,0.61111111111111116,0.076996071729201795,0.25,0.11549410759380276,0.027777777777777776,0.038498035864600919,0.083333333333333329,0.038498035864600919,0.55555555555555558,0.076996071729201865,0.44444444444444442,0.076996071729201837
0072,421010072004,414,3.71980676329e-001,6.28019323671e-001,4.10628019324e-001,4.39613526570e-001,1.23188405797e-001,2.65700483092e-002,0.00000000000e+000,8.45410628019e-001,1.54589371981e-001,0.0,0.0,1.0,0.0,0.125,0.0,0.125,0.17324116139070414,0.75,0.17324116139070414,0.0,0.0,0.0,0.0,0.875,0.0,0.125,0.0
0072,421010072003,352,3.40909090909e-001,6.59090909091e-001,4.09090909091e-001,4.51704545455e-001,4.82954545455e-002,6.81818181818e-002,2.27272727273e-002,9.51704545455e-001,4.82954545455e-002,0.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0072,421010072002,531,4.78342749529e-001,5.21657250471e-001,3.16384180791e-001,3.38983050847e-001,2.76836158192e-001,7.53295668550e-003,6.02636534840e-002,8.06026365348e-001,1.93973634652e-001,0.42857142857142855,0.0,0.5714285714285714,0.0,0.071428571428571425,0.098994949366116636,0.3571428571428571,0.098994949366116636,0.3571428571428571,0.098994949366116636,0.14285714285714285,0.0,0.071428571428571425,0.098994949366116636,0.7857142857142857,0.098994949366116594,0.21428571428571427,0.098994949366116636
0072,421010072001,487,4.84599589322e-001,5.15400410678e-001,1.97125256674e-001,3.96303901437e-001,2.46406570842e-001,1.27310061602e-001,3.28542094456e-002,8.21355236140e-001,1.78644763860e-001,0.44444444444444442,0.0,0.55555555555555558,0.0,0.0,0.0,0.055555555555555552,0.076996071729201837,0.72222222222222221,0.076996071729201865,0.16666666666666666,0.076996071729201837,0.055555555555555552,0.076996071729201837,0.77777777777777768,0.15399214345840367,0.22222222222222221,0.15399214345840367
0071,421010071002,476,4.55882352941e-001,5.44117647059e-001,2.52100840336e-001,3.52941176471e-001,3.67647058824e-001,1.26050420168e-002,1.47058823529e-002,9.22268907563e-001,7.77310924370e-002,0.14285714285714285,0.098994949366116636,0.85714285714285721,0.098994949366116677,0.21428571428571427,0.0,0.0,0.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.071428571428571425,0.0
0071,421010071003,476,4.32773109244e-001,5.67226890756e-001,4.45378151261e-001,3.65546218487e-001,1.89075630252e-001,0.00000000000e+000,0.00000000000e+000,9.60084033613e-001,3.99159663866e-002,0.17857142857142855,0.049497474683058318,0.8214285714285714,0.049497474683058297,0.17857142857142855,0.049497474683058318,0.0,0.0,0.8214285714285714,0.049497474683058297,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0071,421010071001,507,3.78698224852e-001,6.21301775148e-001,3.62919132150e-001,3.39250493097e-001,2.66272189349e-001,1.77514792899e-002,1.38067061144e-002,6.70611439842e-001,3.29388560158e-001,0.0,0.0,1.0,0.0,0.13333333333333333,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0071,421010071006,588,3.79251700680e-001,6.20748299320e-001,3.96258503401e-001,3.92857142857e-001,1.87074829932e-001,2.38095238095e-002,0.00000000000e+000,8.80952380952e-001,1.19047619048e-001,0.088235294117647051,0.040762626209577442,0.91176470588235292,0.040762626209577456,0.029411764705882353,0.040762626209577442,0.70588235294117641,0.081525252419154828,0.20588235294117646,0.12228787862873233,0.058823529411764705,0.0,0.0,0.0,0.73529411764705888,0.12228787862873228,0.26470588235294118,0.12228787862873233
0071,421010071007,780,4.10256410256e-001,5.89743589744e-001,3.65384615385e-001,3.62820512821e-001,1.79487179487e-001,4.61538461538e-002,4.61538461538e-002,8.35897435897e-001,1.64102564103e-001,0.27272727272727271,0.062996785960256055,0.72727272727272729,0.062996785960256069,0.0,0.0,0.43181818181818182,0.031498392980127993,0.31818181818181818,0.062996785960256069,0.13636363636363635,0.062996785960256055,0.11363636363636363,0.031498392980128014,0.90909090909090917,0.12599357192051205,0.090909090909090912,0.12599357192051211
0071,421010071004,888,3.93018018018e-001,6.06981981982e-001,4.47072072072e-001,2.87162162162e-001,1.65540540541e-001,8.44594594595e-002,1.57657657658e-002,8.51351351351e-001,1.48648648649e-001,0.040000000000000001,0.055437171645025318,0.95999999999999996,0.05543717164502529,0.0,0.0,0.17999999999999999,0.083155757467537977,0.20000000000000001,0.055437171645025311,0.62,0.027718585822512683,0.0,0.0,0.82000000000000006,0.083155757467537977,0.17999999999999999,0.083155757467537977
0071,421010071005,518,3.59073359073e-001,6.40926640927e-001,4.42084942085e-001,3.41698841699e-001,2.00772200772e-001,1.54440154440e-002,0.00000000000e+000,8.16602316602e-001,1.83397683398e-001,0.20000000000000001,0.0,0.80000000000000004,0.0,0.85000000000000009,0.069296464556281634,0.0,0.0,0.15000000000000002,0.069296464556281662,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
0070,421010070005,211,4.31279620853e-001,5.68720379147e-001,4.92890995261e-001,3.60189573460e-001,1.13744075829e-001,3.31753554502e-002,0.00000000000e+000,9.71563981043e-001,2.84360189573e-002,0.27777777777777779,0.076996071729201837,0.72222222222222221,0.076996071729201865,0.0,0.0,0.5,0.076996071729201865,0.27777777777777779,0.076996071729201837,0.22222222222222221,0.0,0.0,0.0,0.77777777777777779,0.0,0.22222222222222221,0.0
