TRACT,RESPNUM_,SEX,EDUCATION,AGE,Xcoord0,Ycoord0,Xcoord1,Ycoord1
42101007800,1528,1,4,27,-75.21937933875483,39.947711377468956,-75.21538905002012,39.9468429393287
42101007100,311,1,2,28,-75.22784188939244,39.94362558985393,-75.22276798335827,39.940342963083445
42101007200,717,1,2,42,-75.23133197134682,39.944222477858,-75.23286210867197,39.94416191825153
42101007000,3097,1,2,48,-75.22038834597802,39.93237101490839,-75.22417160999859,39.933028778262226
42101007400,1627,1,2,33,-75.21671447905275,39.93892228651983,-75.21307280501928,39.94100230375855
42101007200,2198,1,5,45,-75.23298233763747,39.94303112524289,-75.23104803569886,39.944220926364885
42101007300,222,1,2,61,-75.21827593938153,39.94288067964134,-75.21975765865128,39.9429522810122
42101007300,2055,1,1,46,-75.22469929852824,39.9455058571163,-75.22380704108785,39.94644694108969
42101007000,834,1,1,43,-75.21919575847981,39.937102176219064,-75.21817711935084,39.93694571372278
42101007100,2633,2,3,39,-75.22754801600635,39.94024353089633,-75.22741921495046,39.9401994071288
42101007000,736,1,1,59,-75.21915345852477,39.93732326797366,-75.21998465641907,39.93649682601235
42101007100,2331,1,5,40,-75.22684013145445,39.94044484751374,-75.22668793347695,39.94093714141527
42101007300,2371,1,2,67,-75.22286513599568,39.946731574813526,-75.22511326904407,39.945865529552876
42101007200,2900,1,4,32,-75.23617932148791,39.94279224864499,-75.23318223658441,39.94281415190626
42101007300,1938,1,2,68,-75.22280772940319,39.94714619504101,-75.22170208945734,39.94181954946935
42101007200,194,1,3,68,-75.23274419647574,39.946065673748286,-75.23249954771198,39.94447405580621
42101007100,1565,1,3,30,-75.22727081051904,39.936490365140806,-75.22694747689513,39.937195288926716
42101007200,2756,1,3,68,-75.23215737982834,39.94730744968954,-75.23251586948514,39.94417144797372
42101007100,3085,1,3,48,-75.22729218354314,39.93722733561768,-75.22676706204953,39.936453654456415
42101007000,130,1,2,58,-75.22130162224914,39.933494399687284,-75.22075074845121,39.93361640779888
42101007100,2995,1,1,75,-75.22920825588433,39.940233868511974,-75.23149011799268,39.938739061425615
42101007400,176,1,2,46,-75.21870764381757,39.93878152412341,-75.21867208679461,39.93896212740363
42101007200,1881,1,3,40,-75.2290820604651,39.946584166012585,-75.23400078228953,39.9407398907263
42101007200,733,2,2,45,-75.23576209560382,39.942602947008695,-75.23380692784274,39.942087660402436
42101007800,3063,1,5,46,-75.21380750419884,39.94679701939905,-75.21255927799895,39.945989014703486
42101007100,3128,2,1,52,-75.22797598295493,39.93711874571843,-75.23140303055929,39.938943542736766
42101007700,625,2,2,59,-75.20565892965645,39.94863002797786,-75.20775977841375,39.949263246195216
42101007800,239,2,1,68,-75.21159289295345,39.94778829878183,-75.21921516499332,39.94518264152901
42101007200,2700,1,2,53,-75.23182264586704,39.943977625905,-75.23712235150676,39.943463973948475
42101007300,3058,2,3,29,-75.22319640625265,39.94589640663956,-75.22137935946822,39.94617543979988
42101007300,1500,2,2,40,-75.22614464458734,39.94667375611653,-75.22376014277785,39.943689815076795
42101007800,3173,1,3,50,-75.214423726589,39.94377580586275,-75.2196689387376,39.94746350346945
42101007400,1732,1,2,52,-75.2144039802643,39.94052845254667,-75.2145367672103,39.94169375107587
42101007000,2661,1,3,78,-75.2218178159473,39.937808838336295,-75.22369848643858,39.93628136804201
42101007300,3359,1,3,40,-75.2251011052729,39.943782355454495,-75.22813186930762,39.94632956363366
42101007000,1905,1,3,45,-75.21846794098538,39.93656405259721,-75.22135544383279,39.93803205440133
42101007800,693,1,2,64,-75.21335459822586,39.947005469039404,-75.22152093863987,39.94783823953227
42101007000,2498,1,2,39,-75.22092302856882,39.938308253623276,-75.22350711263537,39.93317047707436
42101007400,1869,1,3,55,-75.21001869286138,39.94356578095232,-75.2122502235261,39.94039058701221
42101007000,1670,1,4,60,-75.21847879342339,39.9346503914606,-75.22448507114756,39.93627704019615
42101007100,1496,1,1,66,-75.2317584264897,39.94075206187385,-75.23079603149746,39.941346631610706
42101007200,766,1,2,63,-75.23278127558754,39.94399667479263,-75.23286140342798,39.94075319806852
42101007100,3267,2,4,44,-75.22718697415938,39.93937202700482,-75.22691613744828,39.94299173527676
42101007400,285,1,2,75,-75.20896339912517,39.94203941021736,-75.21535737621777,39.93883425549471
42101007400,1327,1,2,33,-75.21433058630481,39.93953509609286,-75.2181453618736,39.93956927549945
42101007000,3464,1,2,57,-75.21993488758656,39.938722321246686,-75.21975837886238,39.93370073069022
42101007300,3150,1,3,27,-75.22499534972712,39.94435911976203,-75.22242404229532,39.9419459030142
42101007400,3187,1,2,39,-75.21565463403535,39.94193014241403,-75.21724770038446,39.93727341352942
42101007000,1937,2,1,60,-75.22385797855962,39.93537967798577,-75.22229541381768,39.93431255936336
42101007800,244,1,4,25,-75.21187933250606,39.94589744630515,-75.21286700504045,39.946017782175076
42101007200,167,1,2,52,-75.23214679238728,39.94334452910689,-75.23109617637871,39.94382422431723
42101007200,2979,1,4,50,-75.2333569068534,39.94645301280861,-75.23524033081928,39.94236946714788
42101007100,2620,1,4,33,-75.22951313893907,39.938323739572965,-75.22929527048797,39.93671743288128
42101007100,2868,1,4,39,-75.22761488706942,39.938000928485344,-75.22753380658851,39.9387429750358
42101006900,289,1,3,28,-75.21016031190504,39.930371923680724,-75.20968488244104,39.93169484384461
42101007100,2257,1,3,47,-75.22560989800303,39.935337239697255,-75.22498251894504,39.936452417652916
42101007200,2361,1,1,74,-75.23470281357604,39.944545315584286,-75.23230630931697,39.94157183436387
42101007800,250,1,5,41,-75.21799659850177,39.943772472965236,-75.21593833670923,39.944237370917165
42101007000,749,1,4,78,-75.21971295000634,39.93464879260342,-75.22068994078207,39.93459158296489
42101007100,319,1,2,58,-75.22868248110449,39.94318049497605,-75.2211765348868,39.93876688946054
42101007200,383,1,1,35,-75.23489869639964,39.945422119304354,-75.23790657462364,39.9450352787929
42101007400,2036,1,2,65,-75.22111691567927,39.94009980414132,-75.21427624780415,39.93846276524297
42101006900,1526,1,3,54,-75.21319128578091,39.92971134460863,-75.219231240533,39.928169488861066
42101007800,2236,1,5,61,-75.21609056220913,39.945257457668475,-75.21431684336852,39.947764668323416
42101007000,2617,1,3,21,-75.21863583158145,39.93703744367655,-75.22317410887557,39.93453811974919
42101007100,3072,1,4,42,-75.23126545500998,39.938211967099235,-75.23012338478651,39.937731548910605
42101007400,3083,1,1,33,-75.2150172328494,39.94213354443193,-75.21413862329597,39.93972134481361
42101007100,3614,1,3,37,-75.22696898239943,39.934566958237035,-75.22860364292052,39.93782053881132
42101006900,1568,1,1,46,-75.21199091320956,39.92892698462401,-75.21708926070005,39.930795449071326
42101007300,2477,1,1,45,-75.22387703999433,39.94752930960401,-75.22449553650536,39.94632071411565
42101007100,535,1,3,68,-75.23004289874747,39.942215896621505,-75.2279464295787,39.94268961728935
42101007100,2097,1,4,63,-75.22982809841758,39.93829497280074,-75.22921353963243,39.93783408602039
42101007100,3059,2,2,63,-75.22905622777148,39.94307813283687,-75.22879797033218,39.94068263410466
42101007300,3302,1,3,33,-75.22578653524928,39.9444988339973,-75.22622167992155,39.9458306408687
42101007100,126,1,2,59,-75.22746493221155,39.94156161974348,-75.22194063624943,39.93934557418462
42101007000,1476,1,3,61,-75.21978247931749,39.93776354557436,-75.22045148116128,39.936987178734
42101006900,2921,1,3,31,-75.21136048695463,39.92825165901371,-75.21381301491991,39.926751282519966
42101006900,2121,1,1,56,-75.21348156075528,39.93039126368136,-75.20678749951168,39.9340294233615
42101007100,132,1,4,46,-75.22955004945416,39.93848734363186,-75.22959309545128,39.93891137011899
42101007800,1428,1,4,52,-75.21126703710672,39.945818184308145,-75.21845687145077,39.94548574298034
42101007200,2908,1,3,49,-75.22991322253156,39.94355557608182,-75.2298060138497,39.94749795582642
42101007100,702,1,3,55,-75.22737029416727,39.93736225062077,-75.22648147696202,39.93515073162777
42101007100,1424,2,4,54,-75.22994126249257,39.93850664460742,-75.22475455374024,39.94203375595593
42101007700,90,2,5,30,-75.20684868213307,39.94470464266513,-75.20610962264377,39.94474175809356
42101007400,71,1,2,25,-75.21321260446364,39.94119480350797,-75.21523732604744,39.93923219046114
42101007000,2223,1,2,60,-75.21955534402551,39.93733038894241,-75.22604839001174,39.9343847000961
42101007800,2863,2,5,48,-75.21351123532871,39.945527823653755,-75.21225231102193,39.94761026609164
42101007200,1991,1,1,54,-75.23478964692903,39.946630936153944,-75.2306196931708,39.94326666632262
42101007100,906,1,2,19,-75.2279429172514,39.94249184847361,-75.22539706396374,39.94202983033836
42101007800,3301,1,5,53,-75.21593557928657,39.94442039699533,-75.21847197617227,39.94378469160322
42101007800,3070,2,5,39,-75.21373243790575,39.94424154752484,-75.2128428084881,39.94660553003435
42101007400,287,1,1,74,-75.21218675337674,39.9401226238336,-75.21035899334612,39.939741344242684
42101007800,2987,1,5,51,-75.21552418265327,39.94501673649143,-75.2193138741107,39.94769388326326
42101007300,2857,1,1,64,-75.22273161932574,39.944869711737,-75.22374241731958,39.94606856447491
42101007800,2400,1,5,49,-75.21709669374799,39.94416345656675,-75.21804890860689,39.94571116835539
42101007100,3189,2,4,52,-75.23055684057326,39.93781089436371,-75.22595907432247,39.94201241778307
42101007800,2920,1,4,22,-75.21499851918787,39.94340140788781,-75.21951555313714,39.94581210325106
42101007000,1823,2,3,24,-75.22022768839855,39.93355250012288,-75.22134127881075,39.93561994251045
42101007000,2365,1,2,70,-75.22130127970037,39.936140905536426,-75.21904614301208,39.93516030790817
42101007400,3090,1,3,69,-75.21337890300617,39.93775122277333,-75.21251962008209,39.93780589971229
42101007300,3211,2,2,76,-75.21897154663147,39.94346217779382,-75.22738126333114,39.94535769704189
42101007200,3557,1,3,18,-75.22951123332125,39.94391643254995,-75.2343597750197,39.94127337671235
42101007800,2972,2,3,60,-75.21533333868462,39.946146177535354,-75.22225988954045,39.94755217498181
42101007100,1902,1,1,72,-75.22946941886012,39.94000127528033,-75.23087532146346,39.93972706050563
42101007800,2575,1,5,36,-75.2169615903235,39.944768041290885,-75.22090493534108,39.948087178002275
42101006900,770,1,1,55,-75.21068310539678,39.93360337287821,-75.21095992332417,39.93104682563382
42101007100,2275,1,1,63,-75.2301080730163,39.94034177591814,-75.22555357652755,39.93776571214169
42101007100,2082,1,2,56,-75.22917099854024,39.94314449589243,-75.22836942708298,39.94229087837406
42101007400,890,2,1,48,-75.2114428837091,39.93905741695193,-75.21070417714957,39.93968175045839
42101007000,192,1,2,26,-75.22122472639683,39.93768993226986,-75.22578087344638,39.93490303983005
42101007400,185,1,2,42,-75.2138227253215,39.940290166262436,-75.21890547277579,39.93913042487686
42101007100,109,1,4,39,-75.22859068453207,39.939065003827274,-75.22877522595238,39.937858941068974
42101007100,50,1,4,68,-75.22863274040999,39.941559194327475,-75.22818693681118,39.94276231740268
42101007000,2355,1,2,54,-75.22124033078381,39.9379288020587,-75.2206791593713,39.93664599415607
42101007400,3406,1,2,56,-75.21463533497379,39.940643048956524,-75.2185729231336,39.940014139528756
42101007100,2530,1,2,49,-75.22926815196116,39.94265481916051,-75.22333641111726,39.94157370655278
42101007000,2917,1,2,60,-75.21993176141305,39.938881371073386,-75.21817216660565,39.937829343210375
42101007300,3181,1,3,36,-75.22293768317702,39.942556726421685,-75.2212667346525,39.94088107079933
42101007800,1653,1,5,54,-75.21752288631076,39.94401163404836,-75.213050815335,39.94787094201634
42101007200,39,1,1,52,-75.23749146003895,39.94590648786577,-75.23607289403688,39.94509139515542
42101007100,350,1,2,29,-75.22803955882353,39.94252654023321,-75.22308753062468,39.938978268000284
42101007800,2469,2,2,78,-75.22064231351811,39.94732196792798,-75.21886378015603,39.944510271639146
42101007800,722,1,5,31,-75.21542557628666,39.946243964418585,-75.21618486255751,39.94779042964633
42101006900,76,1,2,50,-75.21263567573337,39.933569019138666,-75.21066172985245,39.93327826741004
42101007100,1532,1,2,27,-75.22892843870801,39.94184961382339,-75.22329254883212,39.9397812024727
42101007300,928,1,2,49,-75.21993260319825,39.94171549757005,-75.22090425022623,39.94318361918903
42101007100,757,1,3,59,-75.22831334183898,39.939147493842384,-75.22520671166956,39.937785479597125
42101007000,321,1,2,60,-75.22167266538027,39.938060106225585,-75.22218825323785,39.932239114992356
42101007100,2424,2,5,45,-75.22405085120491,39.94189665466063,-75.22413421302451,39.940840532447474
42101007400,3336,2,4,52,-75.21420135283988,39.94345278231405,-75.21320750527084,39.94385185843821
42101007200,3098,1,1,31,-75.23498999652382,39.946113021687005,-75.236830008647,39.943944651688334
42101007800,2481,2,4,73,-75.2222732809828,39.94752194493248,-75.22148014146323,39.94643558243843
42101006900,349,1,2,73,-75.21775344323537,39.93007995169301,-75.21702158545521,39.926859286264154
42101007100,2227,1,3,27,-75.22929766692398,39.9396887840116,-75.22870216672816,39.93796963918744
42101007300,1554,2,2,63,-75.2219767830331,39.9421236167649,-75.2255245365011,39.94476765499476
42101006900,2095,1,2,66,-75.21905906588505,39.931176545378484,-75.2122877106915,39.93326110956785
42101007200,3212,2,4,75,-75.23760641833906,39.94576113273876,-75.2371921500963,39.94357361918058
42101007100,3479,1,3,42,-75.22834983265561,39.93889168701217,-75.22605240359671,39.935316334725115
42101007800,2539,2,3,28,-75.21615490459897,39.94509449020074,-75.21567003977393,39.945923976561254
42101007200,2181,1,1,58,-75.23720088439288,39.94521664923716,-75.23106908545194,39.943270591832956
42101007100,1701,1,2,68,-75.22937055423881,39.93988655378303,-75.2287316876833,39.93921561724671
42101007300,2919,1,1,41,-75.22290141734733,39.94220010178236,-75.22111230434989,39.941642935718754
42101007800,2872,2,4,54,-75.21637804747108,39.94493552554892,-75.21433453641986,39.94667102339832
42101007000,3188,1,2,75,-75.22165331305156,39.936375375157745,-75.22010412498246,39.935844209761484
42101007000,310,1,2,64,-75.2212901131081,39.93483780514588,-75.22028687927512,39.93575050892594
42101007400,2928,1,3,51,-75.21833210203877,39.94069485378252,-75.21936629566794,39.9411377154713
42101007100,2944,1,3,32,-75.23120920676553,39.938086902161956,-75.22404256190133,39.9366440539717
42101007700,2923,1,3,46,-75.20909418485047,39.94451822082895,-75.20772278917597,39.943726011762394
42101007000,1511,1,3,42,-75.22495456797775,39.93528939533988,-75.22301942526171,39.933882238850956
42101007300,2406,1,1,63,-75.22070058380433,39.94145350107501,-75.22446240518153,39.94633565684218
42101007400,2303,2,1,42,-75.21137476645788,39.93862193805737,-75.21628550933289,39.93785013737066
42101007000,3243,1,2,39,-75.21991503437702,39.934551273255586,-75.22337661417264,39.93639514407169
42101007400,341,1,2,58,-75.21406649025222,39.94000569276041,-75.21606109418539,39.939030915405915
42101007100,1757,1,2,73,-75.22855716080676,39.937305552437486,-75.22559430476299,39.94108021226422
42101007300,2589,1,4,36,-75.22016353431748,39.94133643091242,-75.22006715111459,39.94144651771304
42101007800,279,1,5,27,-75.21827327496226,39.94441805592262,-75.21742031693132,39.944012375068816
42101007000,2625,1,4,38,-75.22224585397706,39.934282020005966,-75.22196951970008,39.93418662379856
42101007300,1469,2,2,53,-75.22234072859787,39.94240456287114,-75.22594530741337,39.94648354894077
42101007400,1374,1,1,38,-75.21542629021872,39.94157339501089,-75.21553915599242,39.94218288042524
42101007400,264,1,5,58,-75.21886308000505,39.94124857197981,-75.21921536552341,39.94017222372555
42101007800,2192,1,1,64,-75.21588806853636,39.9439047110349,-75.2128647726788,39.944928158408196
42101007100,2273,1,2,39,-75.22874627385337,39.94239844384851,-75.22447508987136,39.941150830530994
42101006900,2927,2,2,33,-75.21747294454353,39.93133038502596,-75.21776088723419,39.93105683688239
42101007100,2946,2,3,68,-75.23081829831439,39.9413008011159,-75.23310175659746,39.94017595574017
42101007100,2965,2,1,44,-75.22682624708939,39.942383332901564,-75.22696949409217,39.935818232874034
42101007300,40,1,2,75,-75.21751683023268,39.94330497178491,-75.22249765080817,39.94340185922187
42101007100,1495,1,3,70,-75.22868473051764,39.94222330294766,-75.22991206455082,39.941261752784534
42101007000,146,1,2,40,-75.22113304040953,39.9342577663199,-75.22235944142713,39.93148397238858
42101007700,703,1,5,39,-75.20790454877228,39.944300328463996,-75.20769558931599,39.94748825195616
42101007000,743,1,3,48,-75.22358561166153,39.933947621680964,-75.22253749036663,39.93467723513416
42101007800,1641,2,5,42,-75.21206425593168,39.94631892467355,-75.21081857613386,39.94624308092245
42101007300,1489,1,3,63,-75.22130145861928,39.9409351451911,-75.2234286534928,39.944172454608406
42101007000,1323,1,1,35,-75.22204376283584,39.93670985217199,-75.2205966760833,39.93897316772687
42101007400,2964,1,1,81,-75.21877852083665,39.940726482342235,-75.21175979693004,39.938294490958455
42101007800,2511,1,4,51,-75.21266541189944,39.94520406995817,-75.21299364909768,39.945747775341005
42101007700,2356,1,3,48,-75.20531422875163,39.94387727104254,-75.20638164804348,39.94388428715591
42101007200,84,1,2,50,-75.23536802135642,39.94659918083479,-75.23135610107447,39.94315239966995
42101007000,172,1,3,57,-75.2248040059895,39.935434783536216,-75.21797655717143,39.937488175324326
42101007100,1803,1,1,43,-75.23129785642344,39.94093261610448,-75.23141190853704,39.941051076343776
42101006900,143,1,3,65,-75.2161593761156,39.932740828018716,-75.21628048908103,39.93259908484033
42101007100,2581,1,4,35,-75.22975716261999,39.93820130716695,-75.22945101894246,39.937843980592156
42101007200,2584,2,2,32,-75.22922981551962,39.944612592866925,-75.22926132215456,39.944655139633255
42101007000,2963,1,3,58,-75.22368988194269,39.93370990913454,-75.22098803497018,39.938745079529994
42101007100,734,1,2,75,-75.23031678636033,39.93856999294532,-75.22724252076573,39.93854766543259
42101007100,730,1,3,54,-75.2284294339129,39.93867898814725,-75.22434378281007,39.936696500258655
42101007800,1516,1,4,24,-75.21135227015034,39.94744605150957,-75.21798427347535,39.94614292956984
42101007800,3008,2,3,54,-75.21192951513086,39.94713424334482,-75.21202516840353,39.94758276162608
42101007100,1827,1,1,81,-75.23173191538677,39.93959808917941,-75.23132248233954,39.94086048190171
42101007400,1550,1,4,43,-75.21219798945484,39.94315270604845,-75.212103729358,39.944262433444734
42101007300,1716,2,1,67,-75.21856398247937,39.94293417622066,-75.21923067358682,39.94240542727433
42101007400,337,1,3,43,-75.21904805409633,39.94029404837919,-75.21014681825442,39.9435323748754
42101007000,3239,1,3,70,-75.2206760247253,39.936135043758284,-75.2226865030455,39.93664001583106
42101007700,752,2,4,23,-75.2057465289328,39.94472499367341,-75.21060611827087,39.94724675729151
42101006900,315,1,2,28,-75.21761385975088,39.931611255840444,-75.21832741422342,39.927736522193904
42101007400,2564,1,3,52,-75.21774148337036,39.94138968336465,-75.20960997610497,39.94359473633845
42101007800,2873,2,3,42,-75.2111661969092,39.94749726077739,-75.2127223689577,39.94657087694798
42101007400,1431,1,3,30,-75.21670426769165,39.9433317420382,-75.20977968658377,39.94277241609104
42101007400,3134,1,3,69,-75.21321717097439,39.93756521651925,-75.21448144657289,39.93828669466053
42101007100,2985,1,2,22,-75.22970869394489,39.94286161790834,-75.22709699558487,39.94227389865223
42101007400,2096,2,2,47,-75.21858090021965,39.94111650827286,-75.21626301345525,39.94238165644314
42101007000,2139,1,3,60,-75.22301373881807,39.93342388676521,-75.22003630748317,39.9373475454666
42101007000,3073,1,2,81,-75.22371465477367,39.93644826525579,-75.22289176410605,39.93729290791282
42101007800,1396,2,3,29,-75.21176540128769,39.946132124683146,-75.2146145977118,39.945102492927965
42101007800,1570,2,4,41,-75.21251191094,39.94556694357959,-75.21268446401092,39.94706785141244
42101006900,1674,1,3,46,-75.21708301816777,39.93116918100918,-75.21209528627585,39.93089009737995
42101007800,3086,1,5,42,-75.21129771201412,39.947317366022176,-75.21654883044529,39.94567723123881
42101007100,824,1,2,34,-75.2286723213216,39.941593171371046,-75.22632992613842,39.94306417733248
42101007000,82,1,2,19,-75.22198261528571,39.93519294687835,-75.22311300338352,39.93202773109026
42101007400,3245,2,2,63,-75.21197684329759,39.94252264439371,-75.20937924942912,39.9436924817568
42101007800,1560,1,5,35,-75.2101838032963,39.94652683244437,-75.21577767887086,39.945786235898325
42101007000,2604,1,2,88,-75.22236738816426,39.93682217392112,-75.22067263847131,39.93652646312196
42101007100,3273,1,2,57,-75.22632063245698,39.943510067613744,-75.2295292336763,39.94282535532925
42101007200,154,1,2,68,-75.23477648723889,39.94629155983224,-75.23278559684574,39.94379244749603
42101007100,2238,1,3,59,-75.22691797219383,39.93860860867358,-75.22815422191334,39.93682876890251
42101007400,27,1,2,83,-75.21680343737431,39.93675737517383,-75.21883055111344,39.94152743221403
42101006900,147,1,2,47,-75.21871869278162,39.928014678057934,-75.21559942753672,39.93538145279132
42101007100,920,2,2,44,-75.2271294455194,39.94384122662938,-75.2254000201227,39.9429709197648
42101007000,174,1,4,55,-75.22393661253818,39.93500092786506,-75.21796134323901,39.935496094559035
42101007200,3047,1,2,31,-75.23424601905703,39.94584722142906,-75.22997694552816,39.94313913130296
42101007400,786,2,2,72,-75.2166185681356,39.93837471095027,-75.20827912101092,39.94277658047606
42101007100,1411,1,3,70,-75.2252737154889,39.94216111130527,-75.23006373298927,39.9422619634678
42101007000,2081,1,3,47,-75.22276743446902,39.93520426897392,-75.22103593048887,39.93798132201726
42101007300,66,1,4,60,-75.22229410939347,39.94145544859418,-75.22003016239684,39.9439472872392
42101007400,1466,1,5,40,-75.21388614774949,39.938343203322106,-75.21022149747314,39.94183432027987
42101007000,3627,1,3,35,-75.22267132374064,39.93439019058145,-75.22018344997355,39.9376794413316
42101007100,2389,1,2,53,-75.22753542279196,39.943483283562614,-75.2250593314057,39.94296117818585
42101006900,2689,1,2,50,-75.21813136199675,39.92741454146558,-75.21880850163129,39.93311743651326
42101007000,2253,1,2,54,-75.2218087910704,39.93463274099388,-75.21997471119779,39.935837224987004
42101007100,2545,1,2,65,-75.22467874513355,39.94109474243082,-75.23030612137093,39.93740461241781
42101007000,3204,2,3,60,-75.22101751328286,39.93451332898794,-75.22360131371927,39.93285008299645
42101007800,2261,2,3,32,-75.21161508353282,39.94543674507739,-75.21410669694878,39.94395435528633
42101007000,725,1,1,78,-75.22158744396778,39.93684174135267,-75.21963200569587,39.93589877480912
42101007300,3078,2,3,49,-75.22100804660033,39.94228184250014,-75.2208887458524,39.94450503717112
42101007700,1432,2,3,20,-75.21044500041506,39.94498342556602,-75.208156847582,39.947144418619715
42101007200,681,2,2,46,-75.22943578698312,39.94485491481704,-75.23005923390956,39.94494358709457
42101007800,2516,2,4,39,-75.21509886798613,39.94471027515744,-75.21407249744962,39.94624643094983
42101007100,2207,2,1,46,-75.2322744162187,39.9401453151238,-75.22687563201885,39.936719575150754
42101007000,2562,1,4,58,-75.22278861314216,39.93398591417094,-75.22264253470077,39.93364796117851
42101007300,1742,1,1,81,-75.22305888494293,39.943645539071326,-75.22387212461207,39.942922368222405
42101007800,1880,1,4,52,-75.21416968638611,39.9435751838863,-75.2177783114355,39.947758848458825
42101007100,162,2,3,36,-75.2260434106346,39.94273325490766,-75.2269253097664,39.94474233916814
42101007000,2118,1,2,29,-75.22350425033517,39.93650194226951,-75.2218175320684,39.93455186138413
42101007000,777,2,3,41,-75.22185005056379,39.93775388962051,-75.21846738999196,39.933952406183764
42101007100,198,1,2,64,-75.22640958237214,39.94424861705437,-75.22748234782442,39.9429459371919
42101007000,1799,1,3,70,-75.223245091699,39.936576860913576,-75.22151648684955,39.93663412242075
42101007800,300,2,5,33,-75.2128957622657,39.944607036046314,-75.2133226969329,39.948214532754875
42101007200,1971,2,1,65,-75.22864524474456,39.94392285162068,-75.23223338420286,39.94432196216069
42101007100,217,1,2,60,-75.22552326704711,39.94216044411462,-75.22637619959241,39.943907405760214
42101007000,1848,1,2,46,-75.21993865343954,39.93620545818073,-75.22447486587569,39.9325002016905
42101007400,1468,1,2,59,-75.21449230441058,39.93899970364793,-75.21816563510357,39.94007497864471
42101007100,3012,1,3,60,-75.22340819079636,39.941403581350656,-75.22296807387393,39.94127109906621
42101006900,3051,1,2,32,-75.21874109203843,39.9291300261959,-75.21588538932843,39.93487611802656
42101007800,180,1,5,30,-75.21916771016076,39.945596138191796,-75.21661150386032,39.94824287799503
42101007300,2494,1,2,40,-75.21945215743054,39.942130857378096,-75.21804604276232,39.94311515883204
42101007300,882,2,3,35,-75.22036357926686,39.94274122594132,-75.2212361941132,39.94484710024016
42101007400,2278,1,5,30,-75.21446513004665,39.93785862663025,-75.21624750728124,39.943306206302644
42101007000,3147,1,2,52,-75.22000056457436,39.93626957297371,-75.21875634131959,39.93422146548179
42101006900,2611,2,1,66,-75.22035666525124,39.93089031692321,-75.21974809014931,39.93069878395405
42101007300,796,1,2,40,-75.22199112749685,39.94170858750335,-75.2211584634878,39.94215686457773
42101007000,3100,1,2,70,-75.22118395829777,39.93629075453958,-75.22359004408705,39.936189856004496
42101007100,1426,1,3,69,-75.22512088195454,39.94256891477381,-75.22779894491214,39.93998974761128
42101007400,1455,1,2,40,-75.21712893882004,39.93846692293094,-75.21535576250595,39.94012422829811
42101007100,2860,1,2,55,-75.22452073842011,39.94206899145734,-75.22066916458334,39.939336002957674
42101007000,52,2,3,43,-75.22359981631304,39.93632207291549,-75.22111555918484,39.93449745463285
42101007800,296,1,5,70,-75.22175323354966,39.9469807573587,-75.21564008448854,39.944022262789325
42101007000,87,1,2,45,-75.22245496397261,39.936433792342065,-75.22024917928499,39.93338173579259
42101007300,2327,1,3,22,-75.2214846751828,39.94250090474779,-75.22654645997008,39.946699706757386
42101007200,25,2,4,48,-75.2344107196869,39.94540497617426,-75.22848131023325,39.94637480295168
42101007800,2593,1,5,48,-75.21881935322462,39.944215459411396,-75.21493846356184,39.946068384413785
42101007100,1498,1,4,35,-75.22475080011226,39.942729479135586,-75.22836031733898,39.93936374803052
42101007100,3017,1,5,50,-75.22666247993533,39.94332664607651,-75.22575774370955,39.94111420314428
42101007400,2450,1,3,67,-75.21744938189234,39.937556459765396,-75.21313143178115,39.939071360253344
42101007800,2291,1,5,31,-75.22163003554881,39.94759016958943,-75.21405267822317,39.94704828644264
42101007000,129,1,2,53,-75.22420373786962,39.93451283738668,-75.22207244376283,39.931972116338024
42101007100,687,1,1,33,-75.23319532514627,39.94005360400971,-75.22557218213161,39.936090291554
42101007100,160,1,2,32,-75.22384940519987,39.94153389783265,-75.22192553372427,39.939483423991675
42101006900,1433,1,2,42,-75.21852083137293,39.92907065208277,-75.21739994113962,39.92891170457184
42101006900,2954,1,1,24,-75.21964251556476,39.930463041878454,-75.21752494565413,39.933081674108195
42101006900,1672,1,2,47,-75.2198099523824,39.92878627206086,-75.22008105055562,39.93047763212732
42101007300,2297,1,2,33,-75.22338288905141,39.94226832282013,-75.22003754052076,39.94312802498539
42101007300,2069,1,1,59,-75.2205546020699,39.94114842189913,-75.22411942097098,39.94641940958081
42101007100,909,1,3,51,-75.225323714708,39.94246586023957,-75.22674623836299,39.943563382674135
42101007100,3024,1,4,57,-75.224204945193,39.941361951071336,-75.22707532887333,39.9387216633688
42101007000,104,1,1,88,-75.22298147784494,39.93456707645664,-75.21876438621003,39.93479709989034
42101007800,785,1,5,43,-75.22035011726108,39.94600228166341,-75.21826641414097,39.94405314735288
42101007800,2608,2,4,37,-75.22134703520123,39.94727049385665,-75.21229887277865,39.94781392030241
42101007200,1714,1,3,38,-75.22809094951013,39.94511910161019,-75.23201647034536,39.94682899956812
42101007100,36,1,3,69,-75.22544100430812,39.94180720712299,-75.22491940379054,39.93744734004634
42101007200,2601,1,4,66,-75.22808763654517,39.944036681762576,-75.22885103254406,39.944971056286306
42101007100,801,1,2,58,-75.22660890002322,39.94330988928608,-75.22412098346052,39.9399085054032
42101007100,3305,1,3,31,-75.22481827023566,39.941682659800584,-75.22783944959436,39.93729362859219
42101007800,1452,2,4,55,-75.2185169503912,39.94562076815181,-75.21368581236803,39.9474205636781
